myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 848,	center = 1047,	outer = 1103,	total = 3000
initial mass depletion timescale =3.346525e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
2.070000e+08	  3	  2997	  1533	2.131271950077508e-03	9.999999999999986e+01	8.512241363776409e+00
2.080000e+08	  3	  2997	  2630	1.337164905422943e-03	9.999999999999986e+01	9.041464657161908e+00
2.090000e+08	  3	  2997	  1373	1.225491200394028e-03	9.999999999999986e+01	9.567653879312740e+00
2.100000e+08	  3	  2997	  2123	2.282652291341654e-03	9.999999999999986e+01	1.009608510245226e+01
2.110000e+08	  3	  2997	  1593	1.267392183024386e-03	9.999999999999986e+01	1.062440300953878e+01
2.120000e+08	  3	  2997	   486	1.139481709880462e-03	9.999999999999986e+01	1.115285021929158e+01
2.130000e+08	  3	  2997	   851	1.571034325711822e-03	9.999999999999986e+01	1.168167607432840e+01
2.140000e+08	  3	  2997	  2660	2.370996595998956e-03	9.999999999999986e+01	1.221040181333989e+01
2.150000e+08	  3	  2997	  1541	1.360807084023764e-03	9.999999999999986e+01	1.273915445056430e+01
2.160000e+08	  3	  2997	  2236	1.485533561934474e-03	9.999999999999986e+01	1.326835152811283e+01
2.170000e+08	  3	  2997	   485	1.753646271937071e-03	9.999999999999986e+01	1.379658505605371e+01
2.180000e+08	  3	  2997	  1821	1.326573524077012e-03	9.999999999999986e+01	1.432447323964303e+01
2.190000e+08	  3	  2997	  1437	1.702033478682032e-03	9.999999999999986e+01	1.485339423312569e+01
2.200000e+08	  3	  2997	  2250	1.708002478509164e-03	9.999999999999986e+01	1.538121667450233e+01
2.210000e+08	  3	  2997	   969	1.377157337916271e-03	9.999999999999986e+01	1.590949183021853e+01
2.220000e+08	  3	  2997	   939	1.244216964760633e-03	9.999999999999986e+01	1.643641412229264e+01
2.230000e+08	  3	  2997	  1666	1.158510404804477e-03	9.999999999999986e+01	1.696508154089567e+01
2.240000e+08	  3	  2997	  2043	1.293773337794731e-03	9.999999999999986e+01	1.749348654565177e+01
2.250000e+08	  3	  2997	  1097	1.472071856535068e-03	9.999999999999986e+01	1.802127253716757e+01
2.260000e+08	  3	  2997	  2720	1.724670547312722e-03	9.999999999999986e+01	1.855002656838611e+01
2.270000e+08	  3	  2997	  1054	1.142052834512045e-03	9.999999999999986e+01	1.907641716494538e+01
2.280000e+08	  3	  2997	  1498	1.329493632457388e-03	9.999999999999986e+01	1.960482822670258e+01
2.290000e+08	  3	  2997	   604	1.851336238167619e-03	9.999999999999986e+01	2.013212951444375e+01
2.300000e+08	  3	  2997	  2441	1.663192040993639e-03	9.999999999999986e+01	2.065907029693210e+01
2.310000e+08	  3	  2997	  2930	1.864029933606004e-03	9.999999999999986e+01	2.118611345672948e+01
2.320000e+08	  3	  2997	   547	1.780703094444727e-03	9.999999999999986e+01	2.171471599557318e+01
2.330000e+08	  3	  2997	   977	1.637562569374477e-03	9.999999999999986e+01	2.224226583411177e+01
2.340000e+08	  3	  2997	   133	1.822202887143148e-03	9.999999999999986e+01	2.277084144723859e+01
2.350000e+08	  3	  2997	   558	2.295930851277706e-03	9.999999999999986e+01	2.329948052865647e+01
2.360000e+08	  3	  2997	  1289	1.740113187182734e-03	9.999999999999986e+01	2.382707958335392e+01
2.370000e+08	  3	  2997	   364	1.377241847891455e-03	9.999999999999986e+01	2.435592238336095e+01
2.380000e+08	  3	  2997	  2355	1.931469663561860e-03	9.999999999999986e+01	2.488350385386115e+01
2.390000e+08	  3	  2997	  2093	1.638169875133432e-03	9.999999999999986e+01	2.541176299771076e+01
2.400000e+08	  3	  2997	  1490	1.304433436628012e-03	9.999999999999986e+01	2.593748446034283e+01
2.410000e+08	  3	  2997	  1902	1.370079721449853e-03	9.999999999999986e+01	2.646639874109705e+01
2.420000e+08	  3	  2997	    16	1.483956092946431e-03	9.999999999999986e+01	2.699350205696225e+01
2.430000e+08	  3	  2997	   797	1.661944038728277e-03	9.999999999999986e+01	2.752146805603784e+01
2.440000e+08	  3	  2997	   987	1.276853705079758e-03	9.999999999999986e+01	2.804793315852493e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[987]	= 8.022708e-03
E_error	= 9.039077149363727e-01
L_error	= 4.254313310400439e+20
dE_correct	= 3.311995022011158e-09
step	= 2.440000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14125.461163[s]
user time	= 42332.324000[s]
system time	= 6.756000[s]
Execution Time	(total	= 1.412546e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.412546e+04 [s]	100.00 [%]
-----
myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand06/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand06/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.440000e+08	  3	  2997	   987	1.276853705079758e-03	9.999999999999986e+01	2.804793315852494e+01
2.450000e+08	  3	  2997	  1315	1.722907022207028e-03	9.999999999999986e+01	2.857347815577102e+01
2.460000e+08	  3	  2997	  1347	1.202174483837620e-03	9.999999999999986e+01	2.910181804075432e+01
2.470000e+08	  3	  2997	  2509	2.056506592353367e-03	9.999999999999986e+01	2.963084232846938e+01
2.480000e+08	  3	  2997	  2051	1.522291666371984e-03	9.999999999999986e+01	3.015952530178192e+01
2.490000e+08	  3	  2997	  2011	1.429602034960068e-03	9.999999999999986e+01	3.068762314208575e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+08	  3	  2997	   525	1.643064092033962e-03	9.999999999999986e+01	3.121611813193124e+01
2.510000e+08	  3	  2997	  1247	1.409497969334845e-03	9.999999999999986e+01	3.174400458134201e+01
2.520000e+08	  3	  2997	  2691	1.934691128995216e-03	9.999999999999986e+01	3.227234741949403e+01
2.530000e+08	  3	  2997	  1742	1.603965020008087e-03	9.999999999999986e+01	3.280067431701951e+01
2.540000e+08	  3	  2997	  2075	1.403621006049782e-03	9.999999999999986e+01	3.332799219805723e+01
2.550000e+08	  3	  2997	  2663	1.581433448271595e-03	1.333521432163322e+02	5.031793479599858e-01
2.560000e+08	  3	  2997	   543	1.445924508533897e-03	1.333521432163322e+02	1.031519348095711e+00
2.570000e+08	  3	  2997	    58	1.499239786755566e-03	1.333521432163322e+02	1.559597860432900e+00
2.580000e+08	  3	  2997	  2128	1.874383945044009e-03	1.333521432163322e+02	2.087114478946422e+00
2.590000e+08	  3	  2997	  2882	1.285902711268031e-03	1.333521432163322e+02	2.615462378198293e+00
2.600000e+08	  3	  2997	   729	1.547890067414791e-03	1.333521432163322e+02	3.143974591786123e+00
2.610000e+08	  3	  2997	   483	1.461195427378139e-03	1.333521432163322e+02	3.671375879723763e+00
2.620000e+08	  3	  2997	   371	1.306985093594323e-03	1.333521432163322e+02	4.199539491161789e+00
2.630000e+08	  3	  2997	  1251	1.780873678959830e-03	1.333521432163322e+02	4.726158448545639e+00
2.640000e+08	  3	  2997	  1875	1.468170697714783e-03	1.333521432163322e+02	5.252457160139243e+00
2.650000e+08	  3	  2997	  1719	1.297541941711624e-03	1.333521432163322e+02	5.781171506917355e+00
2.660000e+08	  3	  2997	  1964	1.637460550471831e-03	1.333521432163322e+02	6.308406344094460e+00
2.670000e+08	  3	  2997	  2614	1.730713737733443e-03	1.333521432163322e+02	6.834301315814478e+00
2.680000e+08	  3	  2997	  1111	2.086579181323179e-03	1.333521432163322e+02	7.363657416647327e+00
2.690000e+08	  3	  2997	  1329	1.219411825493157e-03	1.333521432163322e+02	7.891601049465181e+00
2.700000e+08	  3	  2997	  2614	1.401053908932395e-03	1.333521432163322e+02	8.420427927659086e+00
2.710000e+08	  3	  2997	  1400	1.994831538615609e-03	1.333521432163322e+02	8.948992574241657e+00
2.720000e+08	  3	  2997	   952	1.298363690873131e-03	1.333521432163322e+02	9.477637312589691e+00
2.730000e+08	  3	  2997	  2500	2.146293418041450e-03	1.333521432163322e+02	1.000510185134130e+01
2.740000e+08	  3	  2997	   865	2.210653704492605e-03	1.333521432163322e+02	1.053434739926680e+01
2.750000e+08	  3	  2997	   174	2.093851533302938e-03	1.333521432163322e+02	1.106224113302883e+01
2.760000e+08	  3	  2997	  2948	1.504390000898977e-03	1.333521432163322e+02	1.159177742755641e+01
2.770000e+08	  3	  2997	  1647	1.553740666026682e-03	1.333521432163322e+02	1.211892011114657e+01
2.780000e+08	  3	  2997	  1857	1.423853641622494e-03	1.333521432163322e+02	1.264849792560557e+01
2.790000e+08	  3	  2997	   839	1.715201113098364e-03	1.333521432163322e+02	1.317501141537914e+01
2.800000e+08	  3	  2997	  2091	1.476577239895321e-03	1.333521432163322e+02	1.370394536638915e+01
2.810000e+08	  3	  2997	   303	1.619152693992046e-03	1.333521432163322e+02	1.423204135305486e+01
2.820000e+08	  3	  2997	   240	1.181429003531671e-03	1.333521432163322e+02	1.476032506469289e+01
2.830000e+08	  3	  2997	  2115	1.298569689871412e-03	1.333521432163322e+02	1.528941878119360e+01
2.840000e+08	  3	  2997	   673	1.441396432699276e-03	1.333521432163322e+02	1.581766298301688e+01
2.850000e+08	  3	  2997	    64	2.155611777507414e-03	1.333521432163322e+02	1.634457406352892e+01
2.860000e+08	  3	  2997	  1346	1.604407443225640e-03	1.333521432163322e+02	1.687218554657241e+01
2.870000e+08	  3	  2997	  2597	1.203399338143565e-03	1.333521432163322e+02	1.740225169666552e+01
2.880000e+08	  3	  2997	  2446	1.645552544436262e-03	1.333521432163322e+02	1.792909408678252e+01
2.890000e+08	  3	  2997	  2161	1.827145249525702e-03	1.333521432163322e+02	1.845707112324467e+01
2.900000e+08	  3	  2997	   356	1.530054365809435e-03	1.333521432163322e+02	1.898557457303543e+01
2.910000e+08	  3	  2997	   170	1.401205910465180e-03	1.333521432163322e+02	1.951335173362076e+01
2.920000e+08	  3	  2997	   285	1.244007928918473e-03	1.333521432163322e+02	2.004235676031992e+01
2.930000e+08	  3	  2997	  1249	1.565481259023204e-03	1.333521432163322e+02	2.057113681333754e+01
2.940000e+08	  3	  2997	  2976	2.076103454747834e-03	1.333521432163322e+02	2.110026963271599e+01
2.950000e+08	  3	  2997	  1785	2.041104320183490e-03	1.333521432163322e+02	2.162845618120693e+01
2.960000e+08	  3	  2997	   478	1.454895828778012e-03	1.333521432163322e+02	2.215712363890522e+01
2.970000e+08	  3	  2997	    38	1.229509221759165e-03	1.333521432163322e+02	2.268490655368695e+01
2.980000e+08	  3	  2997	   612	2.322857275797620e-03	1.333521432163322e+02	2.321387535471477e+01
2.990000e+08	  3	  2997	   118	1.138273709459012e-03	1.333521432163322e+02	2.374216503351362e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  3	  2997	   191	1.383867233820967e-03	1.333521432163322e+02	2.427068646902235e+01
3.010000e+08	  3	  2997	  2603	1.615438384280434e-03	1.333521432163322e+02	2.480049478342055e+01
3.020000e+08	  3	  2997	  2595	1.582887168712097e-03	1.333521432163322e+02	2.532740234268370e+01
3.030000e+08	  3	  2997	  1336	1.032467414824676e-03	1.333521432163322e+02	2.585566875599658e+01
3.040000e+08	  3	  2997	  1404	1.657673796968297e-03	1.333521432163322e+02	2.638322097287049e+01
3.050000e+08	  3	  2997	  1101	1.489335987389998e-03	1.333521432163322e+02	2.691022010187903e+01
3.060000e+08	  3	  2997	   936	1.464600799314581e-03	1.333521432163322e+02	2.743938184275036e+01
3.070000e+08	  3	  2997	  2076	1.998526239042526e-03	1.333521432163322e+02	2.796645289720583e+01
3.080000e+08	  3	  2997	  1821	1.466118878116063e-03	1.333521432163322e+02	2.849566782904584e+01
3.090000e+08	  3	  2997	  2309	1.710393155478871e-03	1.333521432163322e+02	2.902309393119031e+01
3.100000e+08	  3	  2997	  1896	1.241194362623832e-03	1.333521432163322e+02	2.955084809107693e+01
3.110000e+08	  3	  2997	  2608	2.685195422392297e-03	1.333521432163322e+02	3.007815373579170e+01
3.120000e+08	  3	  2997	  2195	1.297904598516201e-03	1.333521432163322e+02	3.060553511847979e+01
3.130000e+08	  3	  2997	  2431	1.794437502869749e-03	1.333521432163322e+02	3.113497391659270e+01
3.140000e+08	  3	  2997	  2260	1.498898985942347e-03	1.333521432163322e+02	3.166122571592410e+01
3.150000e+08	  3	  2997	  1702	2.040560230236794e-03	1.333521432163322e+02	3.219053669812147e+01
3.160000e+08	  3	  2997	   987	1.370036911695390e-03	1.333521432163322e+02	3.271690213764028e+01
3.170000e+08	  3	  2997	  1875	1.572836998705714e-03	1.333521432163322e+02	3.324411247324151e+01
3.180000e+08	  3	  2997	    94	1.445665711107239e-03	1.333521432163322e+02	3.377213436772815e+01
3.190000e+08	  3	  2997	   815	1.560931408232864e-03	1.333521432163322e+02	3.429987945454663e+01
3.200000e+08	  3	  2997	  2529	1.164555858209305e-03	1.333521432163322e+02	3.482712447441987e+01
3.210000e+08	  3	  2997	  2305	1.500421911718521e-03	1.333521432163322e+02	3.535555046322039e+01
3.220000e+08	  3	  2997	   921	1.484153827219197e-03	1.333521432163322e+02	3.588204461490550e+01
3.230000e+08	  3	  2997	  2435	1.558521802705676e-03	1.333521432163322e+02	3.641147819025286e+01
3.240000e+08	  3	  2997	   781	1.599895896421824e-03	1.333521432163322e+02	3.693981470087383e+01
3.250000e+08	  3	  2997	  2396	1.526924313601178e-03	1.333521432163322e+02	3.746823959069587e+01
3.260000e+08	  3	  2997	   640	1.776401101577110e-03	1.333521432163322e+02	3.799589449127268e+01
3.270000e+08	  3	  2997	   771	1.354446242146865e-03	1.333521432163322e+02	3.852478354892796e+01
3.280000e+08	  3	  2997	   202	1.568395363667287e-03	1.333521432163322e+02	3.905324941432609e+01
3.290000e+08	  3	  2997	  1749	1.951312168068647e-03	1.333521432163322e+02	3.958198883478260e+01
3.300000e+08	  3	  2997	   554	1.490355804020700e-03	1.333521432163322e+02	4.011043866388960e+01
3.310000e+08	  3	  2997	  1325	1.299005774873187e-03	1.333521432163322e+02	4.063916145128162e+01
3.320000e+08	  3	  2997	  2491	1.844875643329244e-03	1.333521432163322e+02	4.116789831376027e+01
3.330000e+08	  3	  2997	  2689	1.189107098097580e-03	1.333521432163322e+02	4.169569807445691e+01
3.340000e+08	  3	  2997	   318	1.172581470555401e-03	1.333521432163322e+02	4.222265271377177e+01
3.350000e+08	  3	  2997	  2494	1.598809821445850e-03	1.333521432163322e+02	4.275126219455875e+01
3.360000e+08	  3	  2997	   949	1.627031406458120e-03	1.333521432163322e+02	4.327765031489231e+01
3.370000e+08	  3	  2997	  1396	1.837427397226114e-03	1.333521432163322e+02	4.380529664797975e+01
3.380000e+08	  3	  2997	   851	1.469282915045984e-03	1.333521432163322e+02	4.433367731735422e+01
3.390000e+08	  3	  2997	  1369	1.894669059087036e-03	1.778279410038920e+02	3.852629456219478e-01
3.400000e+08	  3	  2997	  1525	1.300426624358391e-03	1.778279410038920e+02	9.106192659052840e-01
3.410000e+08	  3	  2997	  2804	1.615539592757192e-03	1.778279410038920e+02	1.440213353292420e+00
3.420000e+08	  3	  2997	  1498	1.737886805370663e-03	1.778279410038920e+02	1.966140898530269e+00
3.430000e+08	  3	  2997	  1625	1.904820482010059e-03	1.778279410038920e+02	2.495458957561957e+00
3.440000e+08	  3	  2997	  1014	1.375982191990145e-03	1.778279410038920e+02	3.021725784196281e+00
3.450000e+08	  3	  2997	  1401	1.429213019571779e-03	1.778279410038920e+02	3.550004714764609e+00
3.460000e+08	  3	  2997	   912	1.066307782090352e-03	1.778279410038920e+02	4.077327857018154e+00
3.470000e+08	  3	  2997	  2538	2.181811183633190e-03	1.778279410038920e+02	4.604969792330608e+00
3.480000e+08	  3	  2997	   797	2.257699051726719e-03	1.778279410038920e+02	5.133514426914124e+00
3.490000e+08	  3	  2997	  1888	1.262899869475369e-03	1.778279410038920e+02	5.661080173674068e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.500000e+08	  3	  2997	  2245	1.301390339220696e-03	1.778279410038920e+02	6.189088165027019e+00
3.510000e+08	  3	  2997	   488	1.379115566571702e-03	1.778279410038920e+02	6.717597615040167e+00
3.520000e+08	  3	  2997	   690	1.803570438055465e-03	1.778279410038920e+02	7.246404189958237e+00
3.530000e+08	  3	  2997	  2962	1.499409345350554e-03	1.778279410038920e+02	7.773604620967388e+00
3.540000e+08	  3	  2997	  1368	1.574157549598770e-03	1.778279410038920e+02	8.302756885985842e+00
3.550000e+08	  3	  2997	  1213	1.663681878411303e-03	1.778279410038920e+02	8.830255178436408e+00
3.560000e+08	  3	  2997	  1666	1.051948515623100e-03	1.778279410038920e+02	9.357980523250852e+00
3.570000e+08	  3	  2997	   109	1.107762800829845e-03	1.778279410038920e+02	9.883887951254540e+00
3.580000e+08	  3	  2997	   873	1.896315803560634e-03	1.778279410038920e+02	1.041389611918446e+01
3.590000e+08	  3	  2997	  2061	1.232677953269524e-03	1.778279410038920e+02	1.094022702097389e+01
3.600000e+08	  3	  2997	  2181	1.969452858001708e-03	1.778279410038920e+02	1.146834433899267e+01
3.610000e+08	  3	  2997	  2834	1.677649152907860e-03	1.778279410038920e+02	1.199566121712382e+01
3.620000e+08	  3	  2997	  2601	1.417063358075827e-03	1.778279410038920e+02	1.252359925725284e+01
3.630000e+08	  3	  2997	  1774	2.070042283168937e-03	1.778279410038920e+02	1.304942618408735e+01
3.640000e+08	  3	  2997	   838	1.483009421142275e-03	1.778279410038920e+02	1.357774399053236e+01
3.650000e+08	  3	  2997	  1113	2.110349265324216e-03	1.778279410038920e+02	1.410504210111965e+01
3.660000e+08	  3	  2997	  2397	1.875200079958812e-03	1.778279410038920e+02	1.463288265319835e+01
3.670000e+08	  3	  2997	  2154	1.811358511621542e-03	1.778279410038920e+02	1.516121434486212e+01
3.680000e+08	  3	  2997	   941	1.867971522217640e-03	1.778279410038920e+02	1.568920213188726e+01
3.690000e+08	  3	  2997	  1874	1.754636184632105e-03	1.778279410038920e+02	1.621684046401353e+01
3.700000e+08	  3	  2997	  1944	1.986999285529879e-03	1.778279410038920e+02	1.674368952593863e+01
3.710000e+08	  3	  2997	  2896	1.243236454759861e-03	1.778279410038920e+02	1.727221096356194e+01
3.720000e+08	  3	  2997	   481	1.411215826264309e-03	1.778279410038920e+02	1.780043923459744e+01
3.730000e+08	  3	  2997	  2563	2.021509886623368e-03	1.778279410038920e+02	1.832720281223182e+01
3.740000e+08	  3	  2997	  2127	1.983692505781947e-03	1.778279410038920e+02	1.885532751039272e+01
3.750000e+08	  3	  2997	  2182	1.946340437727705e-03	1.778279410038920e+02	1.938088376120983e+01
3.760000e+08	  3	  2997	  2398	2.587529883924149e-03	1.778279410038920e+02	1.990807975222234e+01
3.770000e+08	  3	  2997	  1682	1.548976382841304e-03	1.778279410038920e+02	2.043661971400454e+01
3.780000e+08	  3	  2997	  2487	2.202758256736418e-03	1.778279410038920e+02	2.096319585145674e+01
3.790000e+08	  3	  2997	   833	1.797436137378468e-03	1.778279410038920e+02	2.149185419590093e+01
3.800000e+08	  3	  2997	   899	1.829445368066578e-03	1.778279410038920e+02	2.201902150589016e+01
3.810000e+08	  3	  2997	   876	1.592012105089646e-03	1.778279410038920e+02	2.254717775389707e+01
3.820000e+08	  3	  2997	  2030	2.050645759481830e-03	1.778279410038920e+02	2.307416212842018e+01
3.830000e+08	  3	  2997	   761	1.436698530723321e-03	1.778279410038920e+02	2.360218944593348e+01
3.840000e+08	  3	  2997	   671	1.074413254213857e-03	1.778279410038920e+02	2.413061267861697e+01
3.850000e+08	  3	  2997	  2389	2.223825018823572e-03	1.778279410038920e+02	2.465736604036952e+01
3.860000e+08	  3	  2997	   122	1.931938979322894e-03	1.778279410038920e+02	2.518599601829574e+01
3.870000e+08	  3	  2997	   474	1.218621531884247e-03	1.778279410038920e+02	2.571274708936739e+01
3.880000e+08	  3	  2997	  2399	1.904334144803885e-03	1.778279410038920e+02	2.624125402409490e+01
3.890000e+08	  3	  2997	   528	1.919251294312971e-03	1.778279410038920e+02	2.676922245379816e+01
3.900000e+08	  3	  2997	  2828	1.236542579297729e-03	1.778279410038920e+02	2.729682653990328e+01
3.910000e+08	  3	  2997	   200	2.164323185757886e-03	1.778279410038920e+02	2.782514178910248e+01
3.920000e+08	  3	  2997	  2855	1.668646739608987e-03	1.778279410038920e+02	2.835177666401674e+01
3.930000e+08	  3	  2997	   124	2.418655346260131e-03	1.778279410038920e+02	2.888091930440126e+01
3.940000e+08	  3	  2997	  1761	1.411502286249085e-03	1.778279410038920e+02	2.940773863936415e+01
3.950000e+08	  3	  2997	  2648	1.379912374987388e-03	1.778279410038920e+02	2.993441841938937e+01
3.960000e+08	  3	  2997	  1842	1.385354747714548e-03	1.778279410038920e+02	3.046344509407528e+01
3.970000e+08	  3	  2997	   721	1.195573258561099e-03	1.778279410038920e+02	3.099032636650539e+01
3.980000e+08	  3	  2997	  1328	1.571350180951193e-03	1.778279410038920e+02	3.151877040187663e+01
3.990000e+08	  3	  2997	   869	1.769740209249745e-03	1.778279410038920e+02	3.204714974021998e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.000000e+08	  3	  2997	   396	1.189111598880071e-03	1.778279410038920e+02	3.257362507716496e+01
4.010000e+08	  3	  2997	   630	1.654746951584029e-03	1.778279410038920e+02	3.310274542781557e+01
4.020000e+08	  3	  2997	  1944	1.910259643102053e-03	1.778279410038920e+02	3.362977368561358e+01
4.030000e+08	  3	  2997	  1294	1.669159438082035e-03	1.778279410038920e+02	3.415806640104935e+01
4.040000e+08	  3	  2997	  2075	1.526544212389711e-03	1.778279410038920e+02	3.468558330606665e+01
4.050000e+08	  3	  2997	    57	1.181282457635618e-03	1.778279410038920e+02	3.521173403455777e+01
4.060000e+08	  3	  2997	  1233	1.452984672950834e-03	1.778279410038920e+02	3.573792449211123e+01
4.070000e+08	  3	  2997	  2615	1.689758781016037e-03	1.778279410038920e+02	3.626422563335333e+01
4.080000e+08	  3	  2997	  1979	2.120992998003058e-03	1.778279410038920e+02	3.679230323594967e+01
4.090000e+08	  3	  2997	  1328	1.501081005469153e-03	1.778279410038920e+02	3.732113422970768e+01
4.100000e+08	  3	  2997	  1238	1.700119123003422e-03	1.778279410038920e+02	3.784794785712207e+01
4.110000e+08	  3	  2997	  2824	1.352266611619737e-03	1.778279410038920e+02	3.837569263958939e+01
4.120000e+08	  3	  2997	  2298	1.470870486563579e-03	1.778279410038920e+02	3.890239711108924e+01
4.130000e+08	  3	  2997	  2982	1.836200338959793e-03	1.778279410038920e+02	3.943183129486746e+01
4.140000e+08	  3	  2997	   273	1.409177279766403e-03	1.778279410038920e+02	3.995887993965468e+01
4.150000e+08	  3	  2997	  1581	1.470727100096693e-03	1.778279410038920e+02	4.048791782967366e+01
4.160000e+08	  3	  2997	  2696	2.083749290719705e-03	1.778279410038920e+02	4.101593381394459e+01
4.170000e+08	  3	  2997	  1517	1.612291363301611e-03	1.778279410038920e+02	4.154305774770689e+01
4.180000e+08	  3	  2997	   440	1.177889020142488e-03	1.778279410038920e+02	4.207019937345062e+01
4.190000e+08	  3	  2997	   424	2.270390693739779e-03	1.778279410038920e+02	4.259743003374081e+01
4.200000e+08	  3	  2997	  2036	1.208301413465619e-03	1.778279410038920e+02	4.312502071450525e+01
4.210000e+08	  3	  2997	   954	1.542724742278012e-03	1.778279410038920e+02	4.365360682007724e+01
4.220000e+08	  3	  2997	  1374	1.860315117179776e-03	1.778279410038920e+02	4.418007263730463e+01
4.230000e+08	  3	  2997	  1282	1.887246344970801e-03	1.778279410038920e+02	4.470711251841301e+01
4.240000e+08	  3	  2997	   530	1.908825873830518e-03	1.778279410038920e+02	4.523322036090207e+01
4.250000e+08	  3	  2997	  1797	1.409387066974484e-03	1.778279410038920e+02	4.576285286739996e+01
4.260000e+08	  3	  2997	  1815	2.026477583562705e-03	1.778279410038920e+02	4.628829461590702e+01
4.270000e+08	  3	  2997	  1419	2.132483272814409e-03	1.778279410038920e+02	4.681584693692619e+01
4.280000e+08	  3	  2997	  2044	1.562468237798681e-03	1.778279410038920e+02	4.734380068781857e+01
4.290000e+08	  3	  2997	  2001	1.961241875865634e-03	1.778279410038920e+02	4.786863884178443e+01
4.300000e+08	  3	  2997	  1592	1.481337965334974e-03	1.778279410038920e+02	4.839589108617080e+01
4.310000e+08	  3	  2997	  1202	1.461579766129546e-03	1.778279410038920e+02	4.892132439069907e+01
4.320000e+08	  3	  2997	  1875	1.397637492869791e-03	1.778279410038920e+02	4.945004063107458e+01
4.330000e+08	  3	  2997	  2176	1.921684072140624e-03	1.778279410038920e+02	4.997639401682972e+01
